IE_XML_ID;IE_NAME;IE_ID;IE_ACTIVE;IE_ACTIVE_FROM;IE_ACTIVE_TO;IE_PREVIEW_PICTURE;IE_PREVIEW_TEXT;IE_PREVIEW_TEXT_TYPE;IE_DETAIL_PICTURE;IE_DETAIL_TEXT;IE_DETAIL_TEXT_TYPE;IE_CODE;IE_SORT;IE_TAGS;IP_PROP2;IP_PROP3;IP_PROP4;IP_PROP5;IP_PROP6;IP_PROP7;IP_PROP8;IP_PROP9;IP_PROP10;IP_PROP30;IP_PROP11;IP_PROP15;IP_PROP12;IP_PROP13;IP_PROP16;IP_PROP31;IP_PROP33;IP_PROP14;IP_PROP35;IP_PROP32;IP_PROP18;IP_PROP17;IC_GROUP0;IC_GROUP1;IC_GROUP2
280;Платье Красная Фея;10;Y;;;;;text;/upload/iblock/db3/kt13jv1e7wln3bs8gly6vgohrt2uvslz.jpg;"Превосходное платье, выполненное из комфортного материала. Модель эффектно открывает плечи. Приталенный силуэт подчеркивает стройность фигуры. Отличный вариант для женского гардероба.
							<div>
							<br />
							</div>

							<div>
							<div><b>Дополнительное описание:</b></div>

							<div>
							<ul>
							<li><b>Длина изделия:</b> Мини, 85.0 см</li>

							<li><b>Длина рукава: </b>Длинные, 56.0 см</li>

							<li><b>Сезон:</b> демисезон</li>

							<li><b>Пол:</b> Женский</li>

							<li><b>Стиль: </b>Женственный стиль</li>

							<li><b>Страна бренда:</b> Россия</li>

							<li><b>Страна производитель: </b>Турция</li>
							</ul>
							</div>
							</div>
						";html;dress-red-fairy;710;;;;;brand1;;;;144-15-xx;"Россия ""Модница""";;трикотаж;12;0;/upload/iblock/b42/vgv7359ljbl415ib7lumarv8aew13l86.jpg;;;;;;;Да;;Платья;;
280;Платье Красная Фея;10;Y;;;;;text;/upload/iblock/db3/kt13jv1e7wln3bs8gly6vgohrt2uvslz.jpg;"Превосходное платье, выполненное из комфортного материала. Модель эффектно открывает плечи. Приталенный силуэт подчеркивает стройность фигуры. Отличный вариант для женского гардероба.
							<div>
							<br />
							</div>

							<div>
							<div><b>Дополнительное описание:</b></div>

							<div>
							<ul>
							<li><b>Длина изделия:</b> Мини, 85.0 см</li>

							<li><b>Длина рукава: </b>Длинные, 56.0 см</li>

							<li><b>Сезон:</b> демисезон</li>

							<li><b>Пол:</b> Женский</li>

							<li><b>Стиль: </b>Женственный стиль</li>

							<li><b>Страна бренда:</b> Россия</li>

							<li><b>Страна производитель: </b>Турция</li>
							</ul>
							</div>
							</div>
						";html;dress-red-fairy;710;;;;;brand1;;;;144-15-xx;"Россия ""Модница""";;трикотаж;12;0;/upload/iblock/1ed/iyddyyeawc5mia239pew0pg0uz0xggb3.jpg;;;;;;;Да;;Платья;;
280;Платье Красная Фея;10;Y;;;;;text;/upload/iblock/db3/kt13jv1e7wln3bs8gly6vgohrt2uvslz.jpg;"Превосходное платье, выполненное из комфортного материала. Модель эффектно открывает плечи. Приталенный силуэт подчеркивает стройность фигуры. Отличный вариант для женского гардероба.
							<div>
							<br />
							</div>

							<div>
							<div><b>Дополнительное описание:</b></div>

							<div>
							<ul>
							<li><b>Длина изделия:</b> Мини, 85.0 см</li>

							<li><b>Длина рукава: </b>Длинные, 56.0 см</li>

							<li><b>Сезон:</b> демисезон</li>

							<li><b>Пол:</b> Женский</li>

							<li><b>Стиль: </b>Женственный стиль</li>

							<li><b>Страна бренда:</b> Россия</li>

							<li><b>Страна производитель: </b>Турция</li>
							</ul>
							</div>
							</div>
						";html;dress-red-fairy;710;;;;;brand3;;;;144-15-xx;"Россия ""Модница""";;трикотаж;12;0;/upload/iblock/675/71cv4ai6lnm4wc0sxblef9whps9ah0hn.jpg;;;;;;;Да;;Платья;;
280;Платье Красная Фея;10;Y;;;;;text;/upload/iblock/db3/kt13jv1e7wln3bs8gly6vgohrt2uvslz.jpg;"Превосходное платье, выполненное из комфортного материала. Модель эффектно открывает плечи. Приталенный силуэт подчеркивает стройность фигуры. Отличный вариант для женского гардероба.
							<div>
							<br />
							</div>

							<div>
							<div><b>Дополнительное описание:</b></div>

							<div>
							<ul>
							<li><b>Длина изделия:</b> Мини, 85.0 см</li>

							<li><b>Длина рукава: </b>Длинные, 56.0 см</li>

							<li><b>Сезон:</b> демисезон</li>

							<li><b>Пол:</b> Женский</li>

							<li><b>Стиль: </b>Женственный стиль</li>

							<li><b>Страна бренда:</b> Россия</li>

							<li><b>Страна производитель: </b>Турция</li>
							</ul>
							</div>
							</div>
						";html;dress-red-fairy;710;;;;;brand3;;;;144-15-xx;"Россия ""Модница""";;трикотаж;12;0;/upload/iblock/010/k2imp3x5m6foovmkl810zkxu54941iq2.jpg;;;;;;;Да;;Платья;;
280;Платье Красная Фея;10;Y;;;;;text;/upload/iblock/db3/kt13jv1e7wln3bs8gly6vgohrt2uvslz.jpg;"Превосходное платье, выполненное из комфортного материала. Модель эффектно открывает плечи. Приталенный силуэт подчеркивает стройность фигуры. Отличный вариант для женского гардероба.
							<div>
							<br />
							</div>

							<div>
							<div><b>Дополнительное описание:</b></div>

							<div>
							<ul>
							<li><b>Длина изделия:</b> Мини, 85.0 см</li>

							<li><b>Длина рукава: </b>Длинные, 56.0 см</li>

							<li><b>Сезон:</b> демисезон</li>

							<li><b>Пол:</b> Женский</li>

							<li><b>Стиль: </b>Женственный стиль</li>

							<li><b>Страна бренда:</b> Россия</li>

							<li><b>Страна производитель: </b>Турция</li>
							</ul>
							</div>
							</div>
						";html;dress-red-fairy;710;;;;;brand3;;;;144-15-xx;"Россия ""Модница""";;трикотаж;12;0;/upload/iblock/3fa/w6jt4v4g16ss2ul9tbc34tl9jr5q5c5h.jpg;;;;;;;Да;;Платья;;
280;Платье Красная Фея;10;Y;;;;;text;/upload/iblock/db3/kt13jv1e7wln3bs8gly6vgohrt2uvslz.jpg;"Превосходное платье, выполненное из комфортного материала. Модель эффектно открывает плечи. Приталенный силуэт подчеркивает стройность фигуры. Отличный вариант для женского гардероба.
							<div>
							<br />
							</div>

							<div>
							<div><b>Дополнительное описание:</b></div>

							<div>
							<ul>
							<li><b>Длина изделия:</b> Мини, 85.0 см</li>

							<li><b>Длина рукава: </b>Длинные, 56.0 см</li>

							<li><b>Сезон:</b> демисезон</li>

							<li><b>Пол:</b> Женский</li>

							<li><b>Стиль: </b>Женственный стиль</li>

							<li><b>Страна бренда:</b> Россия</li>

							<li><b>Страна производитель: </b>Турция</li>
							</ul>
							</div>
							</div>
						";html;dress-red-fairy;710;;;;;brand3;;;;144-15-xx;"Россия ""Модница""";;трикотаж;12;0;/upload/iblock/f8f/u8glo8qnr6nnesoiq7fyfm40ga9m3lp4.jpg;;;;;;;Да;;Платья;;
280;Платье Красная Фея;10;Y;;;;;text;/upload/iblock/db3/kt13jv1e7wln3bs8gly6vgohrt2uvslz.jpg;"Превосходное платье, выполненное из комфортного материала. Модель эффектно открывает плечи. Приталенный силуэт подчеркивает стройность фигуры. Отличный вариант для женского гардероба.
							<div>
							<br />
							</div>

							<div>
							<div><b>Дополнительное описание:</b></div>

							<div>
							<ul>
							<li><b>Длина изделия:</b> Мини, 85.0 см</li>

							<li><b>Длина рукава: </b>Длинные, 56.0 см</li>

							<li><b>Сезон:</b> демисезон</li>

							<li><b>Пол:</b> Женский</li>

							<li><b>Стиль: </b>Женственный стиль</li>

							<li><b>Страна бренда:</b> Россия</li>

							<li><b>Страна производитель: </b>Турция</li>
							</ul>
							</div>
							</div>
						";html;dress-red-fairy;710;;;;;brand3;;;;144-15-xx;"Россия ""Модница""";;трикотаж;12;0;/upload/iblock/b42/vgv7359ljbl415ib7lumarv8aew13l86.jpg;;;;;;;Да;;Платья;;
280;Платье Красная Фея;10;Y;;;;;text;/upload/iblock/db3/kt13jv1e7wln3bs8gly6vgohrt2uvslz.jpg;"Превосходное платье, выполненное из комфортного материала. Модель эффектно открывает плечи. Приталенный силуэт подчеркивает стройность фигуры. Отличный вариант для женского гардероба.
							<div>
							<br />
							</div>

							<div>
							<div><b>Дополнительное описание:</b></div>

							<div>
							<ul>
							<li><b>Длина изделия:</b> Мини, 85.0 см</li>

							<li><b>Длина рукава: </b>Длинные, 56.0 см</li>

							<li><b>Сезон:</b> демисезон</li>

							<li><b>Пол:</b> Женский</li>

							<li><b>Стиль: </b>Женственный стиль</li>

							<li><b>Страна бренда:</b> Россия</li>

							<li><b>Страна производитель: </b>Турция</li>
							</ul>
							</div>
							</div>
						";html;dress-red-fairy;710;;;;;brand3;;;;144-15-xx;"Россия ""Модница""";;трикотаж;12;0;/upload/iblock/1ed/iyddyyeawc5mia239pew0pg0uz0xggb3.jpg;;;;;;;Да;;Платья;;
356;Платье в стиле color block;356;Y;;;/upload/iblock/9aa/6pb6ctemlinta243r65wc4j3f2ye7qxh.jpg;"Прямое макси-платье из мягкого хлопкового трикотажа станет ярким акцентом вашего гардероба. Изюминка платья — трендовое сочетание ярких цветов, оформленное в стилистике colorblock. Для более элегантных образов платье можно подчеркнуть широким ремнем.
Ширина изделия по груди: 106-108см , длина изделия по спинке: 119-121см и 128-130см. 
";text;/upload/iblock/9aa/6pb6ctemlinta243r65wc4j3f2ye7qxh.jpg;;text;plate_v_stile_color_block;500;;;;;company1;;;;BC002400;;В наличии;;35;1;/upload/iblock/210/p2ep4uttc9kb6tq8fbvwkhg7k92d3z9h.jpg;;;;;Состав: 50%  хлопок, 50% вискоза;;;;Платья;;
356;Платье в стиле color block;356;Y;;;/upload/iblock/9aa/6pb6ctemlinta243r65wc4j3f2ye7qxh.jpg;"Прямое макси-платье из мягкого хлопкового трикотажа станет ярким акцентом вашего гардероба. Изюминка платья — трендовое сочетание ярких цветов, оформленное в стилистике colorblock. Для более элегантных образов платье можно подчеркнуть широким ремнем.
Ширина изделия по груди: 106-108см , длина изделия по спинке: 119-121см и 128-130см. 
";text;/upload/iblock/9aa/6pb6ctemlinta243r65wc4j3f2ye7qxh.jpg;;text;plate_v_stile_color_block;500;;;;;company1;;;;BC002400;;В наличии;;35;1;/upload/iblock/34a/tknlldrfjvocytrbvyc5xllhtz0rpzz3.jpg;;;;;Состав: 50%  хлопок, 50% вискоза;;;;Платья;;
356;Платье в стиле color block;356;Y;;;/upload/iblock/9aa/6pb6ctemlinta243r65wc4j3f2ye7qxh.jpg;"Прямое макси-платье из мягкого хлопкового трикотажа станет ярким акцентом вашего гардероба. Изюминка платья — трендовое сочетание ярких цветов, оформленное в стилистике colorblock. Для более элегантных образов платье можно подчеркнуть широким ремнем.
Ширина изделия по груди: 106-108см , длина изделия по спинке: 119-121см и 128-130см. 
";text;/upload/iblock/9aa/6pb6ctemlinta243r65wc4j3f2ye7qxh.jpg;;text;plate_v_stile_color_block;500;;;;;company1;;;;BC002400;;В наличии;;35;1;/upload/iblock/5cd/zj05e7iqaypp018xrxzf7icl7xpxhol2.jpg;;;;;Состав: 50%  хлопок, 50% вискоза;;;;Платья;;
356;Платье в стиле color block;356;Y;;;/upload/iblock/9aa/6pb6ctemlinta243r65wc4j3f2ye7qxh.jpg;"Прямое макси-платье из мягкого хлопкового трикотажа станет ярким акцентом вашего гардероба. Изюминка платья — трендовое сочетание ярких цветов, оформленное в стилистике colorblock. Для более элегантных образов платье можно подчеркнуть широким ремнем.
Ширина изделия по груди: 106-108см , длина изделия по спинке: 119-121см и 128-130см. 
";text;/upload/iblock/9aa/6pb6ctemlinta243r65wc4j3f2ye7qxh.jpg;;text;plate_v_stile_color_block;500;;;;;company1;;;;BC002400;;В наличии;;35;1;/upload/iblock/818/8ds7ku7mdmml06hknyzsg6ugaq0ikhyh.jpg;;;;;Состав: 50%  хлопок, 50% вискоза;;;;Платья;;
356;Платье в стиле color block;356;Y;;;/upload/iblock/9aa/6pb6ctemlinta243r65wc4j3f2ye7qxh.jpg;"Прямое макси-платье из мягкого хлопкового трикотажа станет ярким акцентом вашего гардероба. Изюминка платья — трендовое сочетание ярких цветов, оформленное в стилистике colorblock. Для более элегантных образов платье можно подчеркнуть широким ремнем.
Ширина изделия по груди: 106-108см , длина изделия по спинке: 119-121см и 128-130см. 
";text;/upload/iblock/9aa/6pb6ctemlinta243r65wc4j3f2ye7qxh.jpg;;text;plate_v_stile_color_block;500;;;;;company1;;;;BC002400;;В наличии;;35;1;/upload/iblock/d8b/9owwmixr2m6w58ohu0tf8ayh4z8ewpev.jpg;;;;;Состав: 50%  хлопок, 50% вискоза;;;;Платья;;
356;Платье в стиле color block;356;Y;;;/upload/iblock/9aa/6pb6ctemlinta243r65wc4j3f2ye7qxh.jpg;"Прямое макси-платье из мягкого хлопкового трикотажа станет ярким акцентом вашего гардероба. Изюминка платья — трендовое сочетание ярких цветов, оформленное в стилистике colorblock. Для более элегантных образов платье можно подчеркнуть широким ремнем.
Ширина изделия по груди: 106-108см , длина изделия по спинке: 119-121см и 128-130см. 
";text;/upload/iblock/9aa/6pb6ctemlinta243r65wc4j3f2ye7qxh.jpg;;text;plate_v_stile_color_block;500;;;;;company2;;;;BC002400;;В наличии;;35;1;/upload/iblock/210/p2ep4uttc9kb6tq8fbvwkhg7k92d3z9h.jpg;;;;;Состав: 50%  хлопок, 50% вискоза;;;;Платья;;
356;Платье в стиле color block;356;Y;;;/upload/iblock/9aa/6pb6ctemlinta243r65wc4j3f2ye7qxh.jpg;"Прямое макси-платье из мягкого хлопкового трикотажа станет ярким акцентом вашего гардероба. Изюминка платья — трендовое сочетание ярких цветов, оформленное в стилистике colorblock. Для более элегантных образов платье можно подчеркнуть широким ремнем.
Ширина изделия по груди: 106-108см , длина изделия по спинке: 119-121см и 128-130см. 
";text;/upload/iblock/9aa/6pb6ctemlinta243r65wc4j3f2ye7qxh.jpg;;text;plate_v_stile_color_block;500;;;;;company2;;;;BC002400;;В наличии;;35;1;/upload/iblock/34a/tknlldrfjvocytrbvyc5xllhtz0rpzz3.jpg;;;;;Состав: 50%  хлопок, 50% вискоза;;;;Платья;;
356;Платье в стиле color block;356;Y;;;/upload/iblock/9aa/6pb6ctemlinta243r65wc4j3f2ye7qxh.jpg;"Прямое макси-платье из мягкого хлопкового трикотажа станет ярким акцентом вашего гардероба. Изюминка платья — трендовое сочетание ярких цветов, оформленное в стилистике colorblock. Для более элегантных образов платье можно подчеркнуть широким ремнем.
Ширина изделия по груди: 106-108см , длина изделия по спинке: 119-121см и 128-130см. 
";text;/upload/iblock/9aa/6pb6ctemlinta243r65wc4j3f2ye7qxh.jpg;;text;plate_v_stile_color_block;500;;;;;company2;;;;BC002400;;В наличии;;35;1;/upload/iblock/5cd/zj05e7iqaypp018xrxzf7icl7xpxhol2.jpg;;;;;Состав: 50%  хлопок, 50% вискоза;;;;Платья;;
356;Платье в стиле color block;356;Y;;;/upload/iblock/9aa/6pb6ctemlinta243r65wc4j3f2ye7qxh.jpg;"Прямое макси-платье из мягкого хлопкового трикотажа станет ярким акцентом вашего гардероба. Изюминка платья — трендовое сочетание ярких цветов, оформленное в стилистике colorblock. Для более элегантных образов платье можно подчеркнуть широким ремнем.
Ширина изделия по груди: 106-108см , длина изделия по спинке: 119-121см и 128-130см. 
";text;/upload/iblock/9aa/6pb6ctemlinta243r65wc4j3f2ye7qxh.jpg;;text;plate_v_stile_color_block;500;;;;;company2;;;;BC002400;;В наличии;;35;1;/upload/iblock/818/8ds7ku7mdmml06hknyzsg6ugaq0ikhyh.jpg;;;;;Состав: 50%  хлопок, 50% вискоза;;;;Платья;;
356;Платье в стиле color block;356;Y;;;/upload/iblock/9aa/6pb6ctemlinta243r65wc4j3f2ye7qxh.jpg;"Прямое макси-платье из мягкого хлопкового трикотажа станет ярким акцентом вашего гардероба. Изюминка платья — трендовое сочетание ярких цветов, оформленное в стилистике colorblock. Для более элегантных образов платье можно подчеркнуть широким ремнем.
Ширина изделия по груди: 106-108см , длина изделия по спинке: 119-121см и 128-130см. 
";text;/upload/iblock/9aa/6pb6ctemlinta243r65wc4j3f2ye7qxh.jpg;;text;plate_v_stile_color_block;500;;;;;company2;;;;BC002400;;В наличии;;35;1;/upload/iblock/d8b/9owwmixr2m6w58ohu0tf8ayh4z8ewpev.jpg;;;;;Состав: 50%  хлопок, 50% вискоза;;;;Платья;;
356;Платье в стиле color block;356;Y;;;/upload/iblock/9aa/6pb6ctemlinta243r65wc4j3f2ye7qxh.jpg;"Прямое макси-платье из мягкого хлопкового трикотажа станет ярким акцентом вашего гардероба. Изюминка платья — трендовое сочетание ярких цветов, оформленное в стилистике colorblock. Для более элегантных образов платье можно подчеркнуть широким ремнем.
Ширина изделия по груди: 106-108см , длина изделия по спинке: 119-121см и 128-130см. 
";text;/upload/iblock/9aa/6pb6ctemlinta243r65wc4j3f2ye7qxh.jpg;;text;plate_v_stile_color_block;500;;;;;company3;;;;BC002400;;В наличии;;35;1;/upload/iblock/210/p2ep4uttc9kb6tq8fbvwkhg7k92d3z9h.jpg;;;;;Состав: 50%  хлопок, 50% вискоза;;;;Платья;;
356;Платье в стиле color block;356;Y;;;/upload/iblock/9aa/6pb6ctemlinta243r65wc4j3f2ye7qxh.jpg;"Прямое макси-платье из мягкого хлопкового трикотажа станет ярким акцентом вашего гардероба. Изюминка платья — трендовое сочетание ярких цветов, оформленное в стилистике colorblock. Для более элегантных образов платье можно подчеркнуть широким ремнем.
Ширина изделия по груди: 106-108см , длина изделия по спинке: 119-121см и 128-130см. 
";text;/upload/iblock/9aa/6pb6ctemlinta243r65wc4j3f2ye7qxh.jpg;;text;plate_v_stile_color_block;500;;;;;company3;;;;BC002400;;В наличии;;35;1;/upload/iblock/34a/tknlldrfjvocytrbvyc5xllhtz0rpzz3.jpg;;;;;Состав: 50%  хлопок, 50% вискоза;;;;Платья;;
356;Платье в стиле color block;356;Y;;;/upload/iblock/9aa/6pb6ctemlinta243r65wc4j3f2ye7qxh.jpg;"Прямое макси-платье из мягкого хлопкового трикотажа станет ярким акцентом вашего гардероба. Изюминка платья — трендовое сочетание ярких цветов, оформленное в стилистике colorblock. Для более элегантных образов платье можно подчеркнуть широким ремнем.
Ширина изделия по груди: 106-108см , длина изделия по спинке: 119-121см и 128-130см. 
";text;/upload/iblock/9aa/6pb6ctemlinta243r65wc4j3f2ye7qxh.jpg;;text;plate_v_stile_color_block;500;;;;;company3;;;;BC002400;;В наличии;;35;1;/upload/iblock/5cd/zj05e7iqaypp018xrxzf7icl7xpxhol2.jpg;;;;;Состав: 50%  хлопок, 50% вискоза;;;;Платья;;
356;Платье в стиле color block;356;Y;;;/upload/iblock/9aa/6pb6ctemlinta243r65wc4j3f2ye7qxh.jpg;"Прямое макси-платье из мягкого хлопкового трикотажа станет ярким акцентом вашего гардероба. Изюминка платья — трендовое сочетание ярких цветов, оформленное в стилистике colorblock. Для более элегантных образов платье можно подчеркнуть широким ремнем.
Ширина изделия по груди: 106-108см , длина изделия по спинке: 119-121см и 128-130см. 
";text;/upload/iblock/9aa/6pb6ctemlinta243r65wc4j3f2ye7qxh.jpg;;text;plate_v_stile_color_block;500;;;;;company3;;;;BC002400;;В наличии;;35;1;/upload/iblock/818/8ds7ku7mdmml06hknyzsg6ugaq0ikhyh.jpg;;;;;Состав: 50%  хлопок, 50% вискоза;;;;Платья;;
356;Платье в стиле color block;356;Y;;;/upload/iblock/9aa/6pb6ctemlinta243r65wc4j3f2ye7qxh.jpg;"Прямое макси-платье из мягкого хлопкового трикотажа станет ярким акцентом вашего гардероба. Изюминка платья — трендовое сочетание ярких цветов, оформленное в стилистике colorblock. Для более элегантных образов платье можно подчеркнуть широким ремнем.
Ширина изделия по груди: 106-108см , длина изделия по спинке: 119-121см и 128-130см. 
";text;/upload/iblock/9aa/6pb6ctemlinta243r65wc4j3f2ye7qxh.jpg;;text;plate_v_stile_color_block;500;;;;;company3;;;;BC002400;;В наличии;;35;1;/upload/iblock/d8b/9owwmixr2m6w58ohu0tf8ayh4z8ewpev.jpg;;;;;Состав: 50%  хлопок, 50% вискоза;;;;Платья;;
356;Платье в стиле color block;356;Y;;;/upload/iblock/9aa/6pb6ctemlinta243r65wc4j3f2ye7qxh.jpg;"Прямое макси-платье из мягкого хлопкового трикотажа станет ярким акцентом вашего гардероба. Изюминка платья — трендовое сочетание ярких цветов, оформленное в стилистике colorblock. Для более элегантных образов платье можно подчеркнуть широким ремнем.
Ширина изделия по груди: 106-108см , длина изделия по спинке: 119-121см и 128-130см. 
";text;/upload/iblock/9aa/6pb6ctemlinta243r65wc4j3f2ye7qxh.jpg;;text;plate_v_stile_color_block;500;;;;;company4;;;;BC002400;;В наличии;;35;1;/upload/iblock/210/p2ep4uttc9kb6tq8fbvwkhg7k92d3z9h.jpg;;;;;Состав: 50%  хлопок, 50% вискоза;;;;Платья;;
356;Платье в стиле color block;356;Y;;;/upload/iblock/9aa/6pb6ctemlinta243r65wc4j3f2ye7qxh.jpg;"Прямое макси-платье из мягкого хлопкового трикотажа станет ярким акцентом вашего гардероба. Изюминка платья — трендовое сочетание ярких цветов, оформленное в стилистике colorblock. Для более элегантных образов платье можно подчеркнуть широким ремнем.
Ширина изделия по груди: 106-108см , длина изделия по спинке: 119-121см и 128-130см. 
";text;/upload/iblock/9aa/6pb6ctemlinta243r65wc4j3f2ye7qxh.jpg;;text;plate_v_stile_color_block;500;;;;;company4;;;;BC002400;;В наличии;;35;1;/upload/iblock/34a/tknlldrfjvocytrbvyc5xllhtz0rpzz3.jpg;;;;;Состав: 50%  хлопок, 50% вискоза;;;;Платья;;
356;Платье в стиле color block;356;Y;;;/upload/iblock/9aa/6pb6ctemlinta243r65wc4j3f2ye7qxh.jpg;"Прямое макси-платье из мягкого хлопкового трикотажа станет ярким акцентом вашего гардероба. Изюминка платья — трендовое сочетание ярких цветов, оформленное в стилистике colorblock. Для более элегантных образов платье можно подчеркнуть широким ремнем.
Ширина изделия по груди: 106-108см , длина изделия по спинке: 119-121см и 128-130см. 
";text;/upload/iblock/9aa/6pb6ctemlinta243r65wc4j3f2ye7qxh.jpg;;text;plate_v_stile_color_block;500;;;;;company4;;;;BC002400;;В наличии;;35;1;/upload/iblock/5cd/zj05e7iqaypp018xrxzf7icl7xpxhol2.jpg;;;;;Состав: 50%  хлопок, 50% вискоза;;;;Платья;;
356;Платье в стиле color block;356;Y;;;/upload/iblock/9aa/6pb6ctemlinta243r65wc4j3f2ye7qxh.jpg;"Прямое макси-платье из мягкого хлопкового трикотажа станет ярким акцентом вашего гардероба. Изюминка платья — трендовое сочетание ярких цветов, оформленное в стилистике colorblock. Для более элегантных образов платье можно подчеркнуть широким ремнем.
Ширина изделия по груди: 106-108см , длина изделия по спинке: 119-121см и 128-130см. 
";text;/upload/iblock/9aa/6pb6ctemlinta243r65wc4j3f2ye7qxh.jpg;;text;plate_v_stile_color_block;500;;;;;company4;;;;BC002400;;В наличии;;35;1;/upload/iblock/818/8ds7ku7mdmml06hknyzsg6ugaq0ikhyh.jpg;;;;;Состав: 50%  хлопок, 50% вискоза;;;;Платья;;
356;Платье в стиле color block;356;Y;;;/upload/iblock/9aa/6pb6ctemlinta243r65wc4j3f2ye7qxh.jpg;"Прямое макси-платье из мягкого хлопкового трикотажа станет ярким акцентом вашего гардероба. Изюминка платья — трендовое сочетание ярких цветов, оформленное в стилистике colorblock. Для более элегантных образов платье можно подчеркнуть широким ремнем.
Ширина изделия по груди: 106-108см , длина изделия по спинке: 119-121см и 128-130см. 
";text;/upload/iblock/9aa/6pb6ctemlinta243r65wc4j3f2ye7qxh.jpg;;text;plate_v_stile_color_block;500;;;;;company4;;;;BC002400;;В наличии;;35;1;/upload/iblock/d8b/9owwmixr2m6w58ohu0tf8ayh4z8ewpev.jpg;;;;;Состав: 50%  хлопок, 50% вискоза;;;;Платья;;
356;Платье в стиле color block;356;Y;;;/upload/iblock/9aa/6pb6ctemlinta243r65wc4j3f2ye7qxh.jpg;"Прямое макси-платье из мягкого хлопкового трикотажа станет ярким акцентом вашего гардероба. Изюминка платья — трендовое сочетание ярких цветов, оформленное в стилистике colorblock. Для более элегантных образов платье можно подчеркнуть широким ремнем.
Ширина изделия по груди: 106-108см , длина изделия по спинке: 119-121см и 128-130см. 
";text;/upload/iblock/9aa/6pb6ctemlinta243r65wc4j3f2ye7qxh.jpg;;text;plate_v_stile_color_block;500;;;;;brand1;;;;BC002400;;В наличии;;35;1;/upload/iblock/210/p2ep4uttc9kb6tq8fbvwkhg7k92d3z9h.jpg;;;;;Состав: 50%  хлопок, 50% вискоза;;;;Платья;;
356;Платье в стиле color block;356;Y;;;/upload/iblock/9aa/6pb6ctemlinta243r65wc4j3f2ye7qxh.jpg;"Прямое макси-платье из мягкого хлопкового трикотажа станет ярким акцентом вашего гардероба. Изюминка платья — трендовое сочетание ярких цветов, оформленное в стилистике colorblock. Для более элегантных образов платье можно подчеркнуть широким ремнем.
Ширина изделия по груди: 106-108см , длина изделия по спинке: 119-121см и 128-130см. 
";text;/upload/iblock/9aa/6pb6ctemlinta243r65wc4j3f2ye7qxh.jpg;;text;plate_v_stile_color_block;500;;;;;brand1;;;;BC002400;;В наличии;;35;1;/upload/iblock/34a/tknlldrfjvocytrbvyc5xllhtz0rpzz3.jpg;;;;;Состав: 50%  хлопок, 50% вискоза;;;;Платья;;
356;Платье в стиле color block;356;Y;;;/upload/iblock/9aa/6pb6ctemlinta243r65wc4j3f2ye7qxh.jpg;"Прямое макси-платье из мягкого хлопкового трикотажа станет ярким акцентом вашего гардероба. Изюминка платья — трендовое сочетание ярких цветов, оформленное в стилистике colorblock. Для более элегантных образов платье можно подчеркнуть широким ремнем.
Ширина изделия по груди: 106-108см , длина изделия по спинке: 119-121см и 128-130см. 
";text;/upload/iblock/9aa/6pb6ctemlinta243r65wc4j3f2ye7qxh.jpg;;text;plate_v_stile_color_block;500;;;;;brand1;;;;BC002400;;В наличии;;35;1;/upload/iblock/5cd/zj05e7iqaypp018xrxzf7icl7xpxhol2.jpg;;;;;Состав: 50%  хлопок, 50% вискоза;;;;Платья;;
356;Платье в стиле color block;356;Y;;;/upload/iblock/9aa/6pb6ctemlinta243r65wc4j3f2ye7qxh.jpg;"Прямое макси-платье из мягкого хлопкового трикотажа станет ярким акцентом вашего гардероба. Изюминка платья — трендовое сочетание ярких цветов, оформленное в стилистике colorblock. Для более элегантных образов платье можно подчеркнуть широким ремнем.
Ширина изделия по груди: 106-108см , длина изделия по спинке: 119-121см и 128-130см. 
";text;/upload/iblock/9aa/6pb6ctemlinta243r65wc4j3f2ye7qxh.jpg;;text;plate_v_stile_color_block;500;;;;;brand1;;;;BC002400;;В наличии;;35;1;/upload/iblock/818/8ds7ku7mdmml06hknyzsg6ugaq0ikhyh.jpg;;;;;Состав: 50%  хлопок, 50% вискоза;;;;Платья;;
356;Платье в стиле color block;356;Y;;;/upload/iblock/9aa/6pb6ctemlinta243r65wc4j3f2ye7qxh.jpg;"Прямое макси-платье из мягкого хлопкового трикотажа станет ярким акцентом вашего гардероба. Изюминка платья — трендовое сочетание ярких цветов, оформленное в стилистике colorblock. Для более элегантных образов платье можно подчеркнуть широким ремнем.
Ширина изделия по груди: 106-108см , длина изделия по спинке: 119-121см и 128-130см. 
";text;/upload/iblock/9aa/6pb6ctemlinta243r65wc4j3f2ye7qxh.jpg;;text;plate_v_stile_color_block;500;;;;;brand1;;;;BC002400;;В наличии;;35;1;/upload/iblock/d8b/9owwmixr2m6w58ohu0tf8ayh4z8ewpev.jpg;;;;;Состав: 50%  хлопок, 50% вискоза;;;;Платья;;
